name,source,complexid,saftype,pri_add,modified,faci_dom,facility_t,b7_sc,placeid,bin,sos,segmentid,borough,created,latitude,longitude,nad83_x,nad83_y,borough_name,facility_t_name,is_test
THROGGS NECK HOUSES BLDG 4,DCP,338,X,2092474.0,2013-01-11,3,1,26811005,13880,2093891,1,9007267,2,2009-05-14,40.81931734841369,-73.82288192635461,314.9417574843636,72.48940004081832,Bronx,Residential,False
CO-OP CITY ASCH LOOP TOWN HOUSES 1 - 4,DoITT,515,,2081254.0,2020-02-06,2,1,,11890,2100962,2,9008899,2,2009-05-14,40.87140032388072,-73.83135437671105,314.21585441125467,78.27179996501309,Bronx,Residential,False
DOUGLASS I HOUSES BUILDING 8,DCP,137,X,1045880.0,2013-02-08,3,1,11139006,7548,1083820,1,9002913,1,2009-05-14,40.79709952309598,-73.9629579333032,303.1254480656599,70.00767748087955,Manhattan,Residential,False
CENTER FOR BOOK ARTS,DoITT,0,,1019086.0,2016-06-06,1,3,,13646,1015663,1,33878,1,2009-05-14,40.744809857522405,-73.98989316555911,300.8529973392557,64.2003611248685,Manhattan,Cultural Facility,True
RT HUDSON ELEMENTARY SCHOOL,NYPD,0,,2008910.0,2015-03-04,4,2,,10676,2101244,2,78274,2,2009-05-14,40.82748208171595,-73.90217757419698,308.2510607143831,73.38559236072672,Bronx,Education Facility,False
CANARSIE PARK BALLFIELD #4,EMS,4300,X,0.0,2023-05-04,8,4,31211507,19284,0,2,150654,3,2009-05-14,40.6292222553077,-73.89282253508844,309.0671288484754,51.370140584752804,Brooklyn,Recreational Facility,False
NY FAST FERRY,NYPD,543,,0.0,2018-04-03,2,6,,19070,0,2,315331,5,2009-05-14,40.643609573405755,-74.0720806019544,293.90233227832744,52.96476835291263,Staten Island,Transportation Facility,True
ST GENEVIEVES RC CHURCH BREEZY POINT,NYPD,37,,0.0,2016-12-22,1,9,,18848,4533715,2,145626,4,2009-05-14,40.56604204215544,-73.8891683495943,309.3851675278976,44.35459412804963,Queens,Religious Institution,False
CITI-CORP CTR,EMS,0,,5161637.0,2021-03-01,1,13,,19420,4307108,2,36956,4,2009-05-14,40.747012851898035,-73.94386697882385,304.7401377714111,64.44646981572336,Queens,Miscellaneous,False
BETH EL BAPTIST CHURCH,NYPD,0,,3002164.0,2016-03-03,1,9,,18961,3001436,1,22817,3,2009-05-14,40.68404120957271,-73.98305166885686,301.43212476212983,57.45221882127867,Brooklyn,Religious Institution,False
MORANIA OIL TANKER CORP,NYPD,0,,0.0,2018-05-17,2,7,,19069,0,2,13634,5,2009-05-14,40.64229720943577,-74.11563956083234,290.2176343293441,52.822982407254685,Staten Island,Commercial,False
LUKOIL GAS STATION CROSS BAY BLVD,NYPD,0,,9204240.0,2017-01-05,2,7,,19011,4295649,1,156726,4,2009-05-14,40.6551779132724,-73.83835197485702,313.67028181357557,54.25950336602207,Queens,Commercial,False
ST ANDREW AVELLINO SCHOOL,FDNY,0,,131717.0,2014-12-09,4,2,,18698,4443947,2,91934,4,2009-05-14,40.76491829007838,-73.80753162595732,316.2500395027043,66.45117678184545,Queens,Education Facility,False
39 ST PIER,EMS,0,N,0.0,2021-02-24,7,6,31157501,19366,0,2,20663,3,2009-05-14,40.65749351459902,-74.01422390139902,298.79648815999707,54.50412803588215,Brooklyn,Transportation Facility,True
MILL BROOK HOUSES BUILDING 5,DCP,245,X,2006458.0,2012-12-31,3,1,25102206,13685,2091270,2,9001671,2,2009-05-14,40.80508255462297,-73.91818710295448,306.9029235300346,70.89675053324007,Bronx,Residential,False
GLENDALE LIBRARY,DoITT,0,,100162.0,2013-04-19,2,3,,13965,4090100,,49487,4,2009-05-14,40.70258524585806,-73.87574434742926,310.5004701874715,59.51879890177804,Queens,Cultural Facility,False
POLO GROUNDS TOWERS BLDG 2,DCP,273,X,5144009.0,2013-02-19,3,1,12915903,13816,1084520,1,9006242,1,2009-05-14,40.83110695417943,-73.9374620118426,305.2744058873717,73.78540935750047,Manhattan,Residential,False
LINDEN HOUSES BUILDING 16,DCP,219,X,3132652.0,2012-10-16,3,1,35634018,14258,3324281,2,9000497,3,2009-05-14,40.65730284246587,-73.8829415624042,309.8989400397284,54.48947129377083,Brooklyn,Residential,False
MIDWOOD MONTESSORI,DoITT,0,,3161426.0,2018-07-27,2,5,,13762,3121546,1,28514,3,2009-05-14,40.63394137440233,-73.95281763916871,303.9909677471425,51.88971136573337,Brooklyn,Social Services,False
COLLEGE OF STATEN ISLAND CHILDRENS CENTER,DCP,411,X,5125676.0,2019-02-27,7,2,52396304,9696,5107289,2,215618,5,2009-05-14,40.603779754074715,-74.14793319029359,287.4787494652311,48.549861621680485,Staten Island,Education Facility,False
PS 372 THE CHILDREN'S SCHOOL,DOE,0,N,5132709.0,2021-10-20,1,2,30024901,12636,3398642,2,22773,3,2009-05-14,40.676534472600935,-73.9854995419153,301.2253307679669,56.61857786269856,Brooklyn,Education Facility,False
CBS BROADCAST CENTER 524 W 57 ST,FDNY,0,,1025508.0,2022-06-13,2,7,,16235,1027069,1,341586,1,2009-05-14,40.76926061327355,-73.98965988866331,300.87237902071627,66.91558484794,Manhattan,Commercial,False
NYC TECHNICAL COLLEGE NAMM HALL,DCP,406,X,3000564.0,2017-06-23,7,2,36705004,7790,3335892,2,162724,3,2009-05-14,40.69551356479688,-73.98749316261234,301.05647931243334,58.72613270595162,Brooklyn,Education Facility,True
ST MARY'S PARK HOUSES BLDG 1,DCP,304,X,2008115.0,2013-01-10,3,1,26591002,8023,2091318,2,9005165,2,2009-05-14,40.814203788237045,-73.9102912861526,307.5681505319399,71.91031042028926,Bronx,Residential,False
EMANUEL CHURCH OF GOD IN CHRIST W 118 ST,NYPD,0,,1048927.0,2011-10-19,1,9,,1644,1058403,2,38479,1,2009-05-14,40.805521659427825,-73.95423452972746,303.8611456847926,70.94329781148383,Manhattan,Religious Institution,False
CLASON POINT GARDENS BLDG 43,DCP,2178,X,5141569.0,2012-12-20,3,1,21997044,7614,2092690,2,9004210,2,2009-05-14,40.81907179068653,-73.8693336821264,311.0229514511723,72.4552462754595,Bronx,Residential,False
EDENWALD HOUSES BUILDING 30,DCP,151,X,2073548.0,2012-12-24,3,1,23002531,6588,2094169,2,89547,2,2009-05-14,40.88467708456297,-73.84525856059334,313.04115829982146,79.74402865935733,Bronx,Residential,True
MOST PRECIOUS BLOOD SCHOOL,EMS,0,,12536.0,2014-12-12,4,2,,12707,4436898,2,67889,4,2009-05-14,40.758757930481025,-73.92165262595445,306.6150970520381,65.75218280025838,Queens,Education Facility,False
BRONX PARK MOTEL,EMS,0,,2023479.0,2018-06-01,4,7,,17077,2013068,2,80400,2,2009-05-14,40.856796556250806,-73.88192214537193,309.95528926819867,76.64306940512158,Bronx,Commercial,False
FRANKLIN AVE ARMORY WOMENS SHELTER,EMS,0,,2007797.0,2019-06-12,5,5,,5128,2004260,2,78103,2,2009-05-14,40.82809413367508,-73.90552894562937,307.968287397554,73.45325027531044,Bronx,Social Services,False
QUEENS COLLEGE FITZGERALD GYM,DCP,412,X,5133736.0,2021-03-02,7,2,45999305,9524,4439916,2,325723,4,2009-05-14,40.73806323385319,-73.81968092787864,315.2303799695618,63.46678717138981,Queens,Education Facility,False
WILLIAM H POUCH BOY SCOUT CAMP,EMS,0,,5028586.0,2019-02-20,10,4,,16335,5106964,1,290130,5,2009-05-14,40.59049637308879,-74.12621612913837,289.31469246814976,47.07191506257875,Staten Island,Recreational Facility,False
EDUCATIONAL ALLIANCE MANNY CANTOR CENTER,EMS,0,,1004203.0,2016-02-09,6,5,,11616,1003704,2,277233,1,2009-05-14,40.714014940653755,-73.98834441142212,300.98425763935387,60.780659290011556,Manhattan,Social Services,False
HOFFMAN PLAYGROUND,DoITT,3539,X,0.0,2020-09-02,9,4,41468001,17012,0,1,176862,4,2009-05-14,40.732481258427,-73.87283934134753,310.74115824192734,62.83903884806903,Queens,Recreational Facility,True
CHERRY CLINTON PLAYGROUND,DoITT,0,N,0.0,2020-05-11,9,4,11209501,17014,0,2,9003304,1,2009-05-14,40.71134591678411,-73.9863338805361,301.15418856384645,60.48429439392716,Manhattan,Recreational Facility,False
WILLOW LAKE PLAYGROUND,DoITT,0,N,0.0,2020-09-11,9,4,41458001,17016,0,1,82775,4,2009-05-14,40.72283976766361,-73.8371904135503,313.7545521833899,61.77335566981881,Queens,Recreational Facility,False
MARCY PARK SOUTH,DoITT,0,N,0.0,2020-07-22,9,4,31311001,17018,0,1,30761,3,2009-05-14,40.70748684770627,-73.95808039493629,303.54183593881,60.05651065859402,Brooklyn,Recreational Facility,False
MARKHAM PLAYGROUND,DoITT,0,N,0.0,2020-06-17,9,4,51188001,17019,0,1,8748,5,2009-05-14,40.623453013287296,-74.14596768727243,287.6487442369883,50.73422799723757,Staten Island,Recreational Facility,False
ASTORIA HEIGHTS PLAYGROUND,DoITT,0,N,0.0,2020-11-20,9,4,40066701,17023,0,1,68120,4,2009-05-14,40.76038363548759,-73.91186833955679,307.44110709059544,65.93350008054205,Queens,Recreational Facility,True
FULTON HOUSES BUILDING 9,DCP,167,X,1015816.0,2013-02-12,3,1,13066010,8205,1078445,1,9001767,1,2009-05-14,40.74412038642026,-74.0042758449557,299.63825569204454,64.12375605437003,Manhattan,Residential,False
LEVY PLAYGROUND,DoITT,0,N,0.0,2020-08-26,9,4,51183501,17026,0,1,10139,5,2009-05-14,40.63395591043612,-74.12895181085221,289.0902106797758,51.89828025637444,Staten Island,Recreational Facility,False
IDA COURT PLAYGROUND,DoITT,4820,X,0.0,2020-08-28,9,4,50042902,17028,0,1,2959,5,2009-05-14,40.53849456256666,-74.18668464636913,284.1834915467533,41.306473228324776,Staten Island,Recreational Facility,False
WOODS PLAYGROUND,DoITT,0,X,0.0,2020-11-09,9,4,31409502,17029,0,2,43289,3,2009-05-14,40.67461004119366,-73.92894415596973,306.00697523243434,56.40720993391464,Brooklyn,Recreational Facility,False
BREININGER PARK,DoITT,0,N,0.0,2020-07-30,1,4,41386501,17032,0,1,132100,4,2009-05-14,40.72587013675653,-73.72901047460824,322.8931987665393,62.13250149460625,Queens,Recreational Facility,False
ABYSSINIAN PLGD,DoITT,0,N,0.0,2013-04-29,9,4,11259501,17035,0,1,9003956,1,2009-05-14,40.817207987897696,-73.94084613614241,304.9900008004275,72.24173497989744,Manhattan,Recreational Facility,False
SOPHIE IRENE LOEB PLAYGROUND,DoITT,0,N,0.0,2020-07-17,9,4,11306001,17036,0,1,127272,1,2009-05-14,40.713316451674885,-73.99431519781425,300.4797465898236,60.703043620765314,Manhattan,Recreational Facility,False
MINETTA PLAYGROUND,DoITT,0,N,0.0,2020-07-15,9,4,11199501,17040,0,2,32195,1,2009-05-14,40.73071438106366,-74.00133728401143,299.88642165260956,62.63503456260528,Manhattan,Recreational Facility,False
PLAYGROUND 125 CXXV,DoITT,0,N,0.0,2020-05-07,9,4,10021301,17042,0,2,294434,1,2009-05-14,40.81079568208636,-73.95534089161492,303.7674907160127,71.52892680939735,Manhattan,Recreational Facility,True
SHERMAN MONUMENT,DPR,0,,0.0,2016-05-18,1,4,,17045,0,2,262650,1,2009-05-14,40.76479829508589,-73.97306651329649,302.27346673877304,66.42034815295077,Manhattan,Recreational Facility,True
DYCKMAN MARINA,DoITT,3352,,5159127.0,2021-02-24,6,6,,17046,1085650,1,281417,1,2009-05-14,40.86893394139927,-73.93186946106509,305.7428645712087,77.98645517731615,Manhattan,Transportation Facility,False
ENGINE 156,EMS,0,,5007557.0,2014-07-30,6,11,,9246,5005815,2,12581,5,2009-05-14,40.630985958906585,-74.11667737344739,290.1281744904097,51.56702100760068,Staten Island,Public Safety,True
SANITATION GARAGE 70A,NYPD,0,,5016008.0,2013-12-18,7,8,,11809,5013317,1,16407,5,2009-05-14,40.63460080220199,-74.077340679345,293.4565166953776,51.96475214106706,Staten Island,Government Facility (non public safety),False
RADIO CITY MUSIC HALL,DCP,0,N,1030422.0,2019-05-28,3,3,12936001,7590,1083861,2,34211,1,2009-05-14,40.76002144954684,-73.97995089407885,301.69231891835557,65.88973000943274,Manhattan,Cultural Facility,False
HARLEM RIVER HOUSES BLDG 3,DCP,181,X,5134350.0,2013-02-12,3,1,12246004,7307,1084155,1,9007154,1,2009-05-14,40.82592700071206,-73.93643768568754,305.361224138792,73.21023884646571,Manhattan,Residential,False
HOLY ROSARY CHURCH,EMS,0,,2069337.0,2011-02-25,1,9,,15620,2062367,2,88513,2,2009-05-14,40.86937161599815,-73.84217713471715,313.30392606631557,78.04481096231487,Bronx,Religious Institution,False
W BRIGHTON II HOUSES BUILDING 11,DCP,2429,X,5130509.0,2022-04-18,2,1,51103504,6503,5136037,1,9005340,5,2009-05-14,40.63511143190241,-74.11922817292194,289.9129937526184,52.02543183995379,Staten Island,Residential,True
TIME NY HOTEL,NYPD,0,,1023482.0,2016-06-10,4,7,,2265,1024782,1,34084,1,2009-05-14,40.76104664021443,-73.98546537377851,301.22666231455537,66.00348410422954,Manhattan,Commercial,True
HOTEL 31,NYPD,0,,1021131.0,2016-06-10,4,7,,16600,1018339,2,164785,1,2009-05-14,40.74461485981763,-73.9817623920812,301.5397138566864,64.17881804982478,Manhattan,Commercial,False
RANDALLS ISLAND ICAHN STADIUM,DCP,447,N,9221824.0,2017-05-24,8,4,11672001,17324,1085645,1,245697,1,2009-05-14,40.79303556248649,-73.92460113659766,306.36284641069506,69.55845557572337,Manhattan,Recreational Facility,False
CO-OP CITY SHOPPING & COMMUNITY CENTER S-3,DoITT,515,,2081182.0,2021-06-10,2,1,,7518,2095160,2,95324,2,2009-05-14,40.864233553844194,-73.82231323783824,314.97961638159006,77.47743437529684,Bronx,Residential,False
SOCIETY FOR THE ADVANCEMENT OF JUDAISM,NYPD,0,,1028040.0,2019-05-13,2,9,,12053,1031406,2,294260,1,2009-05-14,40.78582448366887,-73.97002167553268,302.5297525755421,68.75536601646333,Manhattan,Religious Institution,True
GLENWOOD COMMUNITY CENTER,DCP,171,X,5137851.0,2019-02-13,6,5,34444024,18507,3331003,1,9005672,3,2009-05-14,40.63644453735535,-73.9205320317453,306.72204289285327,52.16965412054487,Brooklyn,Social Services,False
WOODSIDE HOUSES COMPLEX,NYCHA,383,G,0.0,2022-04-28,3,1,41307501,8299,0,1,9000908,4,2009-05-14,40.75567964640687,-73.90994865122472,307.6037398933507,65.41129388841233,Queens,Residential,False
BUTLER HOUSES BUILDING 3,DCP,107,X,2016757.0,2012-12-19,3,1,21723004,13043,2092072,2,9002858,2,2009-05-14,40.83556384101517,-73.90720159409145,307.82631612367805,74.28260903959013,Bronx,Residential,True
BROOKLYN ADULT CARE CENTER,EMS,0,,3128992.0,2018-01-19,4,5,,4550,3095197,2,298871,3,2009-05-14,40.67580291389623,-73.86751828436323,311.20016782841043,56.54570873148663,Brooklyn,Social Services,True
PS 159 LUIS MUNOZ MARIN BILING,DOE,0,N,5131000,2020-06-26,1,2,20012901,11070,2094616,1,79990,2,2009-05-14,40.855611678416494,-73.89310794557555,309.0123039920263,76.51027731019965,Bronx,Education Facility,True
CITY COLLEGE AARON DAVIS HALL,DCP,393,X,0.0,2019-07-25,7,2,11538511,14087,1084075,2,111008,1,2009-05-14,40.817587087792994,-73.95153691210487,304.0880331867127,72.28327982876357,Manhattan,Education Facility,False
THE NEW SCHOOL JOHNSON KAPLAN HALL,DCP,0,N,1012076.0,2019-07-30,7,2,13250001,13106,1083136,1,313047,1,2009-05-14,40.73552798165043,-73.99701720039775,300.2513479429814,63.16957962909495,Manhattan,Education Facility,False
HIGHBRIDE ADVISORY COUNCIL,DoITT,0,,2102373.0,2012-02-15,2,5,,5076,2002988,2,174017,2,2009-05-14,40.82840293535105,-73.92523512507873,306.3059873714994,73.48593689306134,Bronx,Social Services,False
CUMBERLAND DIAGNOSTIC & TREATMENT CENTER,NYPD,0,,5160982.0,2018-12-13,1,10,,10935,3251647,2,9007928,3,2009-05-14,40.69526450924864,-73.97652450634375,301.9835671966806,58.698666085687755,Brooklyn,Health Services,False
STATEN IS ZOO PAVILION,DCP,500,X,0.0,2020-07-27,6,4,54988703,9543,5106735,2,160427,5,2009-05-14,40.62573877626461,-74.11537931851076,290.23722583985,50.98419338279575,Staten Island,Recreational Facility,True
ERITREA MISSION TO UN,NYPD,0,,1063171.0,2014-09-10,1,8,,1977,1038658,2,35944,1,2009-05-14,40.74993517627579,-73.97173405711615,302.3865026634755,64.76985553603757,Manhattan,Government Facility (non public safety),False
SANITATION HAMILTON AVE MARINE TRANSFER STATION,NYPD,0,,0.0,2019-05-02,7,8,,15921,3398754,2,303116,3,2009-05-14,40.66886471977485,-73.99768204583995,300.19538423515314,55.766773455243815,Brooklyn,Government Facility (non public safety),False
BARNETT NEWMAN TRIANGLE,DCP,0,N,0.0,2011-11-01,4,13,11255001,18363,0,1,31815,1,2009-05-14,40.718772157122984,-74.00505394106744,299.5723758642203,61.30888517032689,Manhattan,Miscellaneous,False
STRAUS HOUSES BUILDING 1,DCP,327,X,1021945.0,2013-02-26,2,1,13166002,18426,1019877,2,215688,1,2009-05-14,40.74112138119347,-73.97970984032371,301.7131594316521,63.79091117219737,Manhattan,Residential,False
ENGINE 62 LADDER 32,EMS,0,,2063106.0,2014-08-13,6,11,,13446,2056968,1,9006931,2,2009-05-14,40.87623457694017,-73.86726521452027,311.18783702797566,78.80343888340133,Bronx,Public Safety,True
OCEAN AVE JEWISH CENTER,EMS,0,,3252637.0,2015-05-13,6,9,,3653,3199766,2,26155,3,2009-05-14,40.59806316215747,-73.95145003933095,304.108873402353,47.90562081719848,Brooklyn,Religious Institution,True
EDENWALD HOUSES BUILDING 21,DCP,151,X,5141620.0,2012-12-24,3,1,23002522,17668,2094157,1,89441,2,2009-05-14,40.885371663789705,-73.84555897772029,313.01570286836096,79.82111751426234,Bronx,Residential,True
FRANKLIN PLAZA EARLY CHILDHOOD CENTER,DoITT,534,,1041732.0,2019-05-06,2,5,,10737,1080693,1,9009545,1,2009-05-14,40.791545188350234,-73.9421521213371,304.88170127483966,69.39182422646539,Manhattan,Social Services,False
FLATLANDS REFORM GARAGE,DCP,487,X,3272643.0,2018-09-04,1,9,34109004,6438,3339076,1,148792,3,2009-05-14,40.624347484551095,-73.93660841236355,305.36302179644815,50.825206589934034,Brooklyn,Religious Institution,False
VAN CORTLANDT LIBRARY,DoITT,0,,2026796.0,2013-04-08,2,3,,13958,2015233,,107209,2,2009-05-14,40.88277969589011,-73.89392118601265,308.9400797330586,79.5272162630718,Bronx,Cultural Facility,False
WASHINGTON HTS REHABS I AND II,NYCHA,361,G,0.0,2013-02-28,3,1,11134501,13083,0,1,9000020,1,2009-05-14,40.84566790659526,-73.9338296871024,305.57956725089736,75.40262769022489,Manhattan,Residential,False
ST GEORGE LIBRARY CENTER,DoITT,0,,5000060.0,2013-04-08,2,3,,15810,5000030,1,16384,5,2009-05-14,40.64179934792793,-74.07667836326034,293.51324709126715,52.76407865572056,Staten Island,Cultural Facility,False
PATTERSON HOUSES BUILDING 15,DCP,269,X,2001738.0,2013-01-02,3,1,25729017,8389,2091136,1,9002361,2,2009-05-14,40.812681693620156,-73.92481782288195,306.3426862093391,71.74012905527542,Bronx,Residential,False
RUDOLF STEINER LOWER SCHOOL,DoITT,0,,1036584.0,2015-03-30,4,2,,10070,1046429,1,37470,1,2009-05-14,40.7768370367654,-73.9627858541244,303.1409261157497,67.75755361421255,Manhattan,Education Facility,False
FOREST PARK PRESCHOOL,DoITT,0,,57132.0,2016-07-20,2,5,,13146,4051133,1,82143,4,2009-05-14,40.73342302067286,-73.85354761381852,312.3706311192766,62.94616482672319,Queens,Social Services,True
NY INSTITUTE FOR SPECIAL EDUCATION,FDNY,0,,2055251.0,2019-02-06,4,2,,15194,2050178,2,289966,2,2009-05-14,40.85839820726324,-73.85903974087606,311.8843633463118,76.82378581046989,Bronx,Education Facility,True
DOMINICAN REPUBLIC MISSION TO UN,NYPD,0,,1031155.0,2014-09-19,4,8,,2013,1036171,2,35949,1,2009-05-14,40.75233043928355,-73.97447033999006,302.1553408923557,65.03577486820399,Manhattan,Government Facility (non public safety),False
INTERCHURCH CENTER,DoITT,0,X,1051107.0,2021-05-28,1,9,11252514,8405,1059835,2,159182,1,2009-05-14,40.81082300282957,-73.96396083055731,303.04018447278213,71.53162575154752,Manhattan,Religious Institution,False
SMITH CREEK,NOAA,0,,0.0,2019-01-23,5,12,,14021,0,1,309381,,2009-05-14,40.55619972852275,-74.25183675982699,278.66947861797723,43.286367588841294,,Water,False
KILL VAN KULL,NOAA,0,N,0.0,2019-09-06,5,12,50007401,14023,0,2,253836,5,2009-05-14,40.64261724788283,-74.1203927524087,289.8156189365923,52.8590633479451,Staten Island,Water,False
EAST BRANCH,NOAA,0,,0.0,2018-06-29,5,12,,14026,0,2,66420,4,2009-05-14,40.71606249290311,-73.92271263961248,306.5297720117502,61.010851073858454,Queens,Water,False
LAWRENCE POINT LEDGE,NOAA,0,,0.0,2018-06-29,5,12,,14027,0,1,121680,4,2009-05-14,40.79186860631279,-73.90462873624789,308.04860238101867,69.43050919417344,Queens,Water,False
STEINWAY CREEK,NOAA,0,,0.0,2019-09-10,5,12,,14030,0,1,267512,4,2009-05-14,40.78238705929303,-73.90060464423915,308.38942515736886,68.37797045969045,Queens,Water,False
WATER CLUB RESTAURANT,FDNY,0,,5159053.0,2019-03-05,4,13,,7256,1022054,2,264987,1,2009-05-14,40.74042029875719,-73.9723672673117,302.33336017870016,63.71322680017425,Manhattan,Miscellaneous,False
ST ANTHONY OF PADUA CHURCH,DoITT,0,,5170929.0,2018-12-05,1,9,,11179,1008046,2,164214,1,2009-05-14,40.727255391457184,-74.00138852934539,299.88208654991536,62.25092030917377,Manhattan,Religious Institution,False
LINCOLN CENTER METROPOLITAN OPERA HOUSE,DCP,460,X,1026437.0,2017-05-25,3,3,12500606,13235,1081022,1,34386,1,2009-05-14,40.772748781465104,-73.98426335364098,301.32792480013376,67.30300954106376,Manhattan,Cultural Facility,True
MTA SURFACE TRANSIT HEADQUARTERS,NYPD,0,,5159472.0,2017-12-05,12,6,,7265,3393286,1,296013,3,2009-05-14,40.67742106872491,-73.89976624913862,308.4735324487689,56.721778871750416,Brooklyn,Transportation Facility,False
SALEM LUTHERAN CHURCH,NYPD,0,,3188131.0,2016-05-17,1,9,,3902,3144507,2,189005,3,2009-05-14,40.635924100851916,-74.02130942013267,298.1966897018452,52.10903116237541,Brooklyn,Religious Institution,True
LINDEN HOUSES BUILDING 2,DCP,219,X,3132475.0,2012-10-16,3,1,35634003,14611,3324020,2,9001655,3,2009-05-14,40.65764940950063,-73.88667753555897,309.58294181243804,54.52754106184025,Brooklyn,Residential,False
BAISLEY PARK LIBRARY,DoITT,0,,293424.0,2013-04-17,2,3,,15990,4264849,1,58854,4,2009-05-14,40.68028704371278,-73.79169405277118,317.6095968826351,57.056128182976245,Queens,Cultural Facility,False
