name,latitude,longitude,state_id,state_name,county_fips,population,density,timezone,entity_type,entity_subtype,page_views,is_test
45238,39.10927,-84.61053,OH,Ohio,39061.0,48218.0,1807.1,America/New_York,zip,,,False
45239,39.20439,-84.57979,OH,Ohio,39061.0,29208.0,1802.6,America/New_York,zip,,,False
45240,39.28434,-84.52605,OH,Ohio,39061.0,28312.0,1129.0,America/New_York,zip,,,False
45241,39.27659,-84.40175,OH,Ohio,39061.0,23270.0,514.0,America/New_York,zip,,,False
45242,39.24348,-84.35621,OH,Ohio,39061.0,21992.0,626.6,America/New_York,zip,,,False
45243,39.18381,-84.34171,OH,Ohio,39061.0,16278.0,323.9,America/New_York,zip,,,False
45244,39.12009,-84.32764,OH,Ohio,39061.0,28109.0,500.6,America/New_York,zip,,,False
45245,39.06065,-84.27748,OH,Ohio,39025.0,20880.0,509.1,America/New_York,zip,,,False
45246,39.2906,-84.46612,OH,Ohio,39061.0,13530.0,553.9,America/New_York,zip,,,False
45247,39.22048,-84.65172,OH,Ohio,39061.0,23246.0,424.2,America/New_York,zip,,,False
45248,39.16442,-84.66229,OH,Ohio,39061.0,24006.0,813.8,America/New_York,zip,,,False
45249,39.27617,-84.32777,OH,Ohio,39061.0,14131.0,802.0,America/New_York,zip,,,False
45251,39.26789,-84.59422,OH,Ohio,39061.0,20940.0,680.4,America/New_York,zip,,,False
45252,39.27352,-84.63214,OH,Ohio,39061.0,5111.0,174.2,America/New_York,zip,,,True
45255,39.05862,-84.32675,OH,Ohio,39061.0,21752.0,648.8,America/New_York,zip,,,False
45305,39.63628,-84.07769,OH,Ohio,39057.0,11048.0,308.4,America/New_York,zip,,,False
45309,39.84475,-84.42204,OH,Ohio,39113.0,11680.0,68.4,America/New_York,zip,,,False
45315,39.85772,-84.33875,OH,Ohio,39113.0,4121.0,146.3,America/New_York,zip,,,True
45320,39.74673,-84.68932,OH,Ohio,39135.0,15508.0,44.7,America/New_York,zip,,,False
45322,39.89967,-84.33206,OH,Ohio,39113.0,21494.0,392.2,America/New_York,zip,,,False
45323,39.85131,-83.92794,OH,Ohio,39023.0,5114.0,315.5,America/New_York,zip,,,False
45324,39.81986,-84.00026,OH,Ohio,39057.0,40944.0,477.0,America/New_York,zip,,,False
45327,39.63286,-84.39841,OH,Ohio,39113.0,9000.0,72.2,America/New_York,zip,,,False
45331,40.09729,-84.64616,OH,Ohio,39037.0,22354.0,57.1,America/New_York,zip,,,False
45341,39.87589,-84.02045,OH,Ohio,39023.0,3736.0,225.3,America/New_York,zip,,,True
45342,39.62943,-84.27545,OH,Ohio,39113.0,36087.0,406.1,America/New_York,zip,,,False
45344,39.95567,-84.00734,OH,Ohio,39023.0,16606.0,91.6,America/New_York,zip,,,False
45345,39.7392,-84.39926,OH,Ohio,39113.0,6555.0,113.2,America/New_York,zip,,,False
45356,40.16252,-84.23097,OH,Ohio,39109.0,24779.0,126.7,America/New_York,zip,,,False
45365,40.2828,-84.15582,OH,Ohio,39149.0,29325.0,72.7,America/New_York,zip,,,False
45370,39.60853,-84.04015,OH,Ohio,39057.0,3080.0,71.4,America/New_York,zip,,,True
45371,39.93885,-84.16357,OH,Ohio,39109.0,22175.0,167.1,America/New_York,zip,,,False
45373,40.03353,-84.19588,OH,Ohio,39109.0,37211.0,163.9,America/New_York,zip,,,False
45377,39.89636,-84.22774,OH,Ohio,39113.0,14614.0,265.6,America/New_York,zip,,,False
45383,39.9572,-84.3337,OH,Ohio,39109.0,6325.0,104.0,America/New_York,zip,,,False
45384,39.71444,-83.88638,OH,Ohio,39057.0,2348.0,386.0,America/New_York,zip,,,True
45385,39.66813,-83.91457,OH,Ohio,39057.0,39178.0,110.2,America/New_York,zip,,,False
45387,39.79754,-83.88622,OH,Ohio,39057.0,5399.0,73.0,America/New_York,zip,,,False
45402,39.75983,-84.20751,OH,Ohio,39113.0,10447.0,923.9,America/New_York,zip,,,False
45403,39.76303,-84.14978,OH,Ohio,39113.0,13523.0,1659.2,America/New_York,zip,,,False
45404,39.79011,-84.15324,OH,Ohio,39113.0,10715.0,547.4,America/New_York,zip,,,False
45405,39.79241,-84.21592,OH,Ohio,39113.0,19363.0,1884.1,America/New_York,zip,,,False
45406,39.78442,-84.24178,OH,Ohio,39113.0,19830.0,1536.9,America/New_York,zip,,,True
45409,39.72334,-84.19039,OH,Ohio,39113.0,16224.0,1703.5,America/New_York,zip,,,False
45410,39.74757,-84.15907,OH,Ohio,39113.0,16442.0,2637.6,America/New_York,zip,,,False
45414,39.84008,-84.21115,OH,Ohio,39113.0,20392.0,361.8,America/New_York,zip,,,False
45415,39.83473,-84.2568,OH,Ohio,39113.0,13119.0,843.1,America/New_York,zip,,,False
45416,39.80754,-84.25774,OH,Ohio,39113.0,4873.0,971.4,America/New_York,zip,,,False
45417,39.73427,-84.2844,OH,Ohio,39113.0,28059.0,336.4,America/New_York,zip,,,True
45419,39.71436,-84.1676,OH,Ohio,39113.0,16262.0,1684.9,America/New_York,zip,,,False
45420,39.719,-84.13045,OH,Ohio,39113.0,24249.0,1453.0,America/New_York,zip,,,False
45424,39.84695,-84.11032,OH,Ohio,39113.0,50798.0,622.3,America/New_York,zip,,,False
45426,39.80094,-84.31461,OH,Ohio,39113.0,13933.0,270.3,America/New_York,zip,,,False
45429,39.68411,-84.16248,OH,Ohio,39113.0,26618.0,1038.2,America/New_York,zip,,,False
45430,39.71296,-84.08435,OH,Ohio,39057.0,6910.0,551.3,America/New_York,zip,,,False
45431,39.76488,-84.08012,OH,Ohio,39057.0,26630.0,876.3,America/New_York,zip,,,True
45432,39.73934,-84.08627,OH,Ohio,39057.0,14786.0,800.4,America/New_York,zip,,,True
45434,39.72284,-84.03052,OH,Ohio,39057.0,12371.0,457.8,America/New_York,zip,,,False
45439,39.69867,-84.22944,OH,Ohio,39113.0,12235.0,607.3,America/New_York,zip,,,False
45440,39.67498,-84.10001,OH,Ohio,39057.0,22507.0,944.8,America/New_York,zip,,,False
45449,39.66472,-84.24067,OH,Ohio,39113.0,18946.0,1076.1,America/New_York,zip,,,False
45458,39.60036,-84.1576,OH,Ohio,39113.0,36487.0,709.0,America/New_York,zip,,,True
45459,39.64658,-84.16693,OH,Ohio,39113.0,27616.0,751.1,America/New_York,zip,,,False
45502,39.92791,-83.81703,OH,Ohio,39023.0,17179.0,57.5,America/New_York,zip,,,False
45503,39.96073,-83.7682,OH,Ohio,39023.0,32669.0,722.2,America/New_York,zip,,,True
45504,39.94811,-83.86481,OH,Ohio,39023.0,16397.0,288.4,America/New_York,zip,,,False
45505,39.90737,-83.7615,OH,Ohio,39023.0,20464.0,580.2,America/New_York,zip,,,False
45506,39.89907,-83.85233,OH,Ohio,39023.0,13624.0,430.4,America/New_York,zip,,,False
45601,39.30996,-82.9555,OH,Ohio,39141.0,56915.0,63.0,America/New_York,zip,,,False
45619,38.47257,-82.45157,OH,Ohio,39087.0,7364.0,88.5,America/New_York,zip,,,False
45631,38.81672,-82.25486,OH,Ohio,39053.0,13288.0,44.8,America/New_York,zip,,,False
45638,38.56217,-82.67607,OH,Ohio,39087.0,21081.0,105.8,America/New_York,zip,,,False
45640,39.02345,-82.65032,OH,Ohio,39079.0,15732.0,34.8,America/New_York,zip,,,True
45648,38.92161,-83.01393,OH,Ohio,39145.0,11507.0,31.9,America/New_York,zip,,,False
45662,38.78938,-82.92114,OH,Ohio,39145.0,27538.0,191.4,America/New_York,zip,,,True
45669,38.4935,-82.35857,OH,Ohio,39087.0,9763.0,105.7,America/New_York,zip,,,False
45680,38.45526,-82.54489,OH,Ohio,39087.0,12458.0,139.1,America/New_York,zip,,,False
45690,39.13106,-83.01674,OH,Ohio,39131.0,13873.0,37.9,America/New_York,zip,,,False
45694,38.74807,-82.78345,OH,Ohio,39145.0,12593.0,71.6,America/New_York,zip,,,False
45701,39.31205,-82.08079,OH,Ohio,39009.0,34895.0,90.7,America/New_York,zip,,,False
45714,39.3183,-81.62001,OH,Ohio,39167.0,9127.0,98.6,America/New_York,zip,,,True
45750,39.4301,-81.42947,OH,Ohio,39167.0,26695.0,96.5,America/New_York,zip,,,False
45760,39.01395,-82.12244,OH,Ohio,39105.0,3730.0,70.7,America/New_York,zip,,,False
45780,39.36972,-82.13112,OH,Ohio,39009.0,2791.0,369.2,America/New_York,zip,,,False
45801,40.77476,-84.03703,OH,Ohio,39003.0,21788.0,184.0,America/New_York,zip,,,False
45804,40.71569,-84.06911,OH,Ohio,39003.0,14962.0,271.9,America/New_York,zip,,,True
45805,40.72979,-84.16242,OH,Ohio,39003.0,23726.0,628.6,America/New_York,zip,,,True
45806,40.67615,-84.12651,OH,Ohio,39003.0,11265.0,69.6,America/New_York,zip,,,False
45807,40.8072,-84.16699,OH,Ohio,39003.0,11761.0,60.2,America/New_York,zip,,,False
45822,40.55266,-84.59664,OH,Ohio,39107.0,19290.0,45.7,America/New_York,zip,,,False
45828,40.48672,-84.67677,OH,Ohio,39107.0,6866.0,78.3,America/New_York,zip,,,False
45833,40.83415,-84.35264,OH,Ohio,39003.0,10816.0,57.7,America/New_York,zip,,,False
45840,41.02626,-83.64943,OH,Ohio,39063.0,54624.0,126.7,America/New_York,zip,,,False
45865,40.39379,-84.37219,OH,Ohio,39011.0,5599.0,61.1,America/New_York,zip,,,False
45872,41.18863,-83.68366,OH,Ohio,39173.0,4330.0,54.5,America/New_York,zip,,,False
45875,41.02271,-84.06118,OH,Ohio,39137.0,11216.0,42.2,America/New_York,zip,,,False
45885,40.57182,-84.3871,OH,Ohio,39011.0,12791.0,68.2,America/New_York,zip,,,False
45891,40.8748,-84.57785,OH,Ohio,39161.0,15330.0,44.1,America/New_York,zip,,,False
45895,40.56991,-84.15197,OH,Ohio,39011.0,17816.0,36.8,America/New_York,zip,,,False
46001,40.25141,-85.65838,IN,Indiana,18095.0,10126.0,50.7,America/Indiana/Indianapolis,zip,,,False
46011,40.12759,-85.76178,IN,Indiana,18095.0,17790.0,92.9,America/Indiana/Indianapolis,zip,,,False
46012,40.1492,-85.62552,IN,Indiana,18095.0,19794.0,238.7,America/Indiana/Indianapolis,zip,,,False
46013,40.05021,-85.67829,IN,Indiana,18095.0,16398.0,302.7,America/Indiana/Indianapolis,zip,,,False
46016,40.09781,-85.68152,IN,Indiana,18095.0,18412.0,1117.4,America/Indiana/Indianapolis,zip,,,True
46017,40.07358,-85.60687,IN,Indiana,18095.0,5660.0,123.4,America/Indiana/Indianapolis,zip,,,False
46032,39.96535,-86.17104,IN,Indiana,18057.0,50309.0,766.3,America/Indiana/Indianapolis,zip,,,True
46033,39.97975,-86.08595,IN,Indiana,18057.0,40003.0,886.3,America/Indiana/Indianapolis,zip,,,False
46034,40.13291,-86.04128,IN,Indiana,18057.0,6959.0,85.8,America/Indiana/Indianapolis,zip,,,False
46036,40.29689,-85.83289,IN,Indiana,18095.0,11316.0,54.4,America/Indiana/Indianapolis,zip,,,True
46037,39.96077,-85.94446,IN,Indiana,18057.0,45306.0,870.4,America/Indiana/Indianapolis,zip,,,False
46038,39.96722,-86.01712,IN,Indiana,18057.0,43067.0,1071.8,America/Indiana/Indianapolis,zip,,,False
46040,39.92773,-85.83424,IN,Indiana,18059.0,15813.0,194.1,America/Indiana/Indianapolis,zip,,,True
46041,40.29695,-86.49216,IN,Indiana,18023.0,23126.0,35.9,America/Indiana/Indianapolis,zip,,,True
46044,40.2085,-85.79026,IN,Indiana,18095.0,2964.0,52.9,America/Indiana/Indianapolis,zip,,,False
46048,39.9543,-85.80755,IN,Indiana,18095.0,2239.0,1099.4,America/Indiana/Indianapolis,zip,,,False
46051,40.05855,-85.83794,IN,Indiana,18095.0,2882.0,71.8,America/Indiana/Indianapolis,zip,,,False
46052,40.04448,-86.46086,IN,Indiana,18011.0,23133.0,50.3,America/Indiana/Indianapolis,zip,,,False
46055,39.88627,-85.90404,IN,Indiana,18059.0,14197.0,208.8,America/Indiana/Indianapolis,zip,,,True
46060,40.06616,-85.93137,IN,Indiana,18057.0,47214.0,226.2,America/Indiana/Indianapolis,zip,,,False
46062,40.06146,-86.05523,IN,Indiana,18057.0,35633.0,410.6,America/Indiana/Indianapolis,zip,,,True
46064,39.98473,-85.74701,IN,Indiana,18095.0,16779.0,97.0,America/Indiana/Indianapolis,zip,,,False
46074,40.03651,-86.17289,IN,Indiana,18057.0,41248.0,437.9,America/Indiana/Indianapolis,zip,,,False
46075,40.02637,-86.3346,IN,Indiana,18011.0,7816.0,96.8,America/Indiana/Indianapolis,zip,,,False
46077,39.98281,-86.28346,IN,Indiana,18011.0,32916.0,286.7,America/Indiana/Indianapolis,zip,,,False
46106,39.51555,-86.20524,IN,Indiana,18081.0,8905.0,122.0,America/Indiana/Indianapolis,zip,,,False
46107,39.71661,-86.09161,IN,Indiana,18097.0,13118.0,1518.9,America/Indiana/Indianapolis,zip,,,False
46112,39.86561,-86.38215,IN,Indiana,18063.0,40574.0,372.1,America/Indiana/Indianapolis,zip,,,False
46113,39.635,-86.30548,IN,Indiana,18109.0,15798.0,382.8,America/Indiana/Indianapolis,zip,,,False
46122,39.76822,-86.5475,IN,Indiana,18063.0,15945.0,69.6,America/Indiana/Indianapolis,zip,,,False
46123,39.76502,-86.40015,IN,Indiana,18063.0,41124.0,555.5,America/Indiana/Indianapolis,zip,,,False
46131,39.47196,-86.04233,IN,Indiana,18081.0,33754.0,103.4,America/Indiana/Indianapolis,zip,,,False
46135,39.65909,-86.89107,IN,Indiana,18133.0,19580.0,45.2,America/Indiana/Indianapolis,zip,,,False
46140,39.80358,-85.77049,IN,Indiana,18059.0,41214.0,92.2,America/Indiana/Indianapolis,zip,,,False
46142,39.62029,-86.1764,IN,Indiana,18081.0,34982.0,904.1,America/Indiana/Indianapolis,zip,,,False
46143,39.59484,-86.11323,IN,Indiana,18081.0,57265.0,447.3,America/Indiana/Indianapolis,zip,,,False
46151,39.44783,-86.4275,IN,Indiana,18109.0,32233.0,61.1,America/Indiana/Indianapolis,zip,,,True
46158,39.58275,-86.37405,IN,Indiana,18109.0,24405.0,122.8,America/Indiana/Indianapolis,zip,,,False
46163,39.7287,-85.90435,IN,Indiana,18059.0,13948.0,181.6,America/Indiana/Indianapolis,zip,,,False
46164,39.3036,-86.12301,IN,Indiana,18013.0,4205.0,61.5,America/Indiana/Indianapolis,zip,,,False
46167,39.87675,-86.46981,IN,Indiana,18063.0,7141.0,95.0,America/Indiana/Indianapolis,zip,,,False
46168,39.68985,-86.39262,IN,Indiana,18063.0,37058.0,436.0,America/Indiana/Indianapolis,zip,,,False
46173,39.60294,-85.42677,IN,Indiana,18139.0,10049.0,17.2,America/Indiana/Indianapolis,zip,,,True
46176,39.52684,-85.77297,IN,Indiana,18145.0,28455.0,64.8,America/Indiana/Indianapolis,zip,,,False
46184,39.55967,-86.07361,IN,Indiana,18081.0,12544.0,267.4,America/Indiana/Indianapolis,zip,,,False
46201,39.77369,-86.10949,IN,Indiana,18097.0,31193.0,2156.8,America/Indiana/Indianapolis,zip,,,False
46202,39.78363,-86.16187,IN,Indiana,18097.0,21039.0,1483.0,America/Indiana/Indianapolis,zip,,,False
46203,39.7368,-86.09586,IN,Indiana,18097.0,38829.0,1075.5,America/Indiana/Indianapolis,zip,,,True
46204,39.77134,-86.15703,IN,Indiana,18097.0,10246.0,3479.2,America/Indiana/Indianapolis,zip,,,True
46205,39.82813,-86.13499,IN,Indiana,18097.0,28000.0,1732.0,America/Indiana/Indianapolis,zip,,,True
46208,39.82307,-86.17307,IN,Indiana,18097.0,21908.0,1226.5,America/Indiana/Indianapolis,zip,,,False
46214,39.7917,-86.29009,IN,Indiana,18097.0,23377.0,1209.6,America/Indiana/Indianapolis,zip,,,False
46216,39.86593,-86.00929,IN,Indiana,18097.0,2206.0,279.2,America/Indiana/Indianapolis,zip,,,True
46217,39.67254,-86.19338,IN,Indiana,18097.0,39000.0,711.7,America/Indiana/Indianapolis,zip,,,False
46218,39.80713,-86.09958,IN,Indiana,18097.0,29254.0,1184.1,America/Indiana/Indianapolis,zip,,,False
46219,39.78314,-86.04444,IN,Indiana,18097.0,38174.0,1130.2,America/Indiana/Indianapolis,zip,,,False
46220,39.8676,-86.10818,IN,Indiana,18097.0,36760.0,1209.2,America/Indiana/Indianapolis,zip,,,False
46221,39.69288,-86.23664,IN,Indiana,18097.0,27018.0,522.1,America/Indiana/Indianapolis,zip,,,False
46222,39.79088,-86.21477,IN,Indiana,18097.0,38053.0,1330.8,America/Indiana/Indianapolis,zip,,,True
46224,39.79537,-86.25624,IN,Indiana,18097.0,39490.0,2132.4,America/Indiana/Indianapolis,zip,,,False
46225,39.74062,-86.16294,IN,Indiana,18097.0,4997.0,484.9,America/Indiana/Indianapolis,zip,,,False
46226,39.83968,-86.05117,IN,Indiana,18097.0,44764.0,1167.6,America/Indiana/Indianapolis,zip,,,False
46227,39.67607,-86.13145,IN,Indiana,18097.0,57359.0,1326.9,America/Indiana/Indianapolis,zip,,,False
46228,39.8487,-86.20045,IN,Indiana,18097.0,16947.0,826.0,America/Indiana/Indianapolis,zip,,,False
46229,39.78852,-85.978,IN,Indiana,18097.0,28062.0,954.9,America/Indiana/Indianapolis,zip,,,False
46231,39.72086,-86.32712,IN,Indiana,18063.0,10824.0,358.2,America/Indiana/Indianapolis,zip,,,False
46234,39.81077,-86.32665,IN,Indiana,18097.0,27238.0,850.2,America/Indiana/Indianapolis,zip,,,False
46235,39.83784,-85.97651,IN,Indiana,18097.0,33715.0,1358.7,America/Indiana/Indianapolis,zip,,,True
46236,39.89132,-85.96766,IN,Indiana,18097.0,28163.0,1036.0,America/Indiana/Indianapolis,zip,,,False
46237,39.67247,-86.0759,IN,Indiana,18097.0,40725.0,1071.5,America/Indiana/Indianapolis,zip,,,False
46239,39.72311,-86.0004,IN,Indiana,18097.0,33456.0,457.1,America/Indiana/Indianapolis,zip,,,False
46240,39.90697,-86.12367,IN,Indiana,18097.0,19682.0,776.3,America/Indiana/Indianapolis,zip,,,False
46241,39.72389,-86.26842,IN,Indiana,18097.0,33756.0,545.3,America/Indiana/Indianapolis,zip,,,False
46250,39.90399,-86.06864,IN,Indiana,18097.0,17443.0,869.6,America/Indiana/Indianapolis,zip,,,False
46254,39.84796,-86.26936,IN,Indiana,18097.0,40540.0,1243.6,America/Indiana/Indianapolis,zip,,,False
46256,39.90682,-86.01152,IN,Indiana,18097.0,21916.0,759.2,America/Indiana/Indianapolis,zip,,,False
46259,39.65078,-85.98692,IN,Indiana,18097.0,14955.0,254.5,America/Indiana/Indianapolis,zip,,,False
46260,39.89744,-86.17927,IN,Indiana,18097.0,35529.0,1317.4,America/Indiana/Indianapolis,zip,,,False
46268,39.89769,-86.23253,IN,Indiana,18097.0,24753.0,753.2,America/Indiana/Indianapolis,zip,,,False
46278,39.89389,-86.29606,IN,Indiana,18097.0,8932.0,261.0,America/Indiana/Indianapolis,zip,,,True
46280,39.93714,-86.11786,IN,Indiana,18057.0,7273.0,677.5,America/Indiana/Indianapolis,zip,,,True
46303,41.37198,-87.4765,IN,Indiana,18089.0,16073.0,215.8,America/Chicago,zip,,,False
46304,41.61311,-87.04905,IN,Indiana,18127.0,26476.0,176.9,America/Chicago,zip,,,False
46307,41.40215,-87.32693,IN,Indiana,18089.0,70253.0,311.0,America/Chicago,zip,,,False
46310,41.18205,-87.23088,IN,Indiana,18073.0,13468.0,82.0,America/Chicago,zip,,,False
46311,41.46846,-87.50918,IN,Indiana,18089.0,22578.0,691.8,America/Chicago,zip,,,True
46312,41.64705,-87.45446,IN,Indiana,18089.0,26502.0,729.1,America/Chicago,zip,,,False
46319,41.52217,-87.42091,IN,Indiana,18089.0,18012.0,725.9,America/Chicago,zip,,,True
46320,41.60893,-87.49754,IN,Indiana,18089.0,13653.0,1132.0,America/Chicago,zip,,,False
46321,41.54704,-87.50402,IN,Indiana,18089.0,23717.0,1205.8,America/Chicago,zip,,,False
46322,41.54818,-87.45884,IN,Indiana,18089.0,23607.0,1321.3,America/Chicago,zip,,,False
46323,41.58961,-87.45323,IN,Indiana,18089.0,23690.0,1475.0,America/Chicago,zip,,,False
46324,41.58324,-87.50155,IN,Indiana,18089.0,21894.0,1938.9,America/Chicago,zip,,,False
46327,41.64048,-87.50677,IN,Indiana,18089.0,10877.0,912.7,America/Chicago,zip,,,False
46341,41.30666,-87.21962,IN,Indiana,18127.0,10477.0,42.4,America/Chicago,zip,,,True
46342,41.51761,-87.24468,IN,Indiana,18089.0,31707.0,349.4,America/Chicago,zip,,,False
46350,41.60697,-86.72157,IN,Indiana,18091.0,44473.0,88.7,America/Chicago,zip,,,False
46356,41.26117,-87.41863,IN,Indiana,18089.0,18538.0,63.6,America/Chicago,zip,,,True
46360,41.68739,-86.86464,IN,Indiana,18091.0,43888.0,221.3,America/Chicago,zip,,,False
46368,41.5848,-87.17937,IN,Indiana,18127.0,39599.0,603.5,America/Chicago,zip,,,True
46373,41.44578,-87.46954,IN,Indiana,18089.0,17253.0,612.2,America/Chicago,zip,,,False
46375,41.49162,-87.45193,IN,Indiana,18089.0,23796.0,720.1,America/Chicago,zip,,,False
46383,41.45838,-87.00156,IN,Indiana,18127.0,42279.0,186.5,America/Chicago,zip,,,True
46385,41.46395,-87.12396,IN,Indiana,18127.0,40955.0,195.9,America/Chicago,zip,,,False
46391,41.5455,-86.91446,IN,Indiana,18091.0,9340.0,90.9,America/Chicago,zip,,,False
46394,41.67733,-87.50279,IN,Indiana,18089.0,11948.0,972.8,America/Chicago,zip,,,False
46402,41.61032,-87.33297,IN,Indiana,18089.0,6105.0,279.4,America/Chicago,zip,,,False
46403,41.60636,-87.25803,IN,Indiana,18089.0,11337.0,479.0,America/Chicago,zip,,,True
46404,41.58475,-87.37502,IN,Indiana,18089.0,16702.0,1073.5,America/Chicago,zip,,,True
46405,41.57409,-87.26285,IN,Indiana,18089.0,12101.0,517.6,America/Chicago,zip,,,True
46406,41.6022,-87.40804,IN,Indiana,18089.0,8453.0,242.2,America/Chicago,zip,,,False
46407,41.57844,-87.33047,IN,Indiana,18089.0,9733.0,900.0,America/Chicago,zip,,,False
46408,41.54468,-87.36941,IN,Indiana,18089.0,14884.0,590.0,America/Chicago,zip,,,False
46409,41.54828,-87.32422,IN,Indiana,18089.0,6986.0,753.5,America/Chicago,zip,,,False
46410,41.48083,-87.33293,IN,Indiana,18089.0,38873.0,499.4,America/Chicago,zip,,,False
46506,41.46316,-86.16915,IN,Indiana,18099.0,10070.0,38.4,America/Indiana/Indianapolis,zip,,,False
46507,41.72138,-85.81571,IN,Indiana,18039.0,9813.0,93.9,America/Indiana/Indianapolis,zip,,,False
46514,41.72328,-85.97547,IN,Indiana,18039.0,41503.0,414.2,America/Indiana/Indianapolis,zip,,,False
46516,41.6756,-85.94584,IN,Indiana,18039.0,31544.0,695.8,America/Indiana/Indianapolis,zip,,,False
46517,41.62429,-85.99675,IN,Indiana,18039.0,26197.0,274.0,America/Indiana/Indianapolis,zip,,,False
46526,41.55307,-85.88448,IN,Indiana,18039.0,32874.0,189.3,America/Indiana/Indianapolis,zip,,,True
46528,41.60698,-85.786,IN,Indiana,18039.0,27437.0,146.1,America/Indiana/Indianapolis,zip,,,False
46530,41.74031,-86.12749,IN,Indiana,18141.0,31861.0,505.9,America/Detroit,zip,,,False
46534,41.28561,-86.61878,IN,Indiana,18149.0,10939.0,35.2,America/Indiana/Knox,zip,,,False
46538,41.32829,-85.82703,IN,Indiana,18085.0,4292.0,51.8,America/Indiana/Indianapolis,zip,,,False
46540,41.67571,-85.69768,IN,Indiana,18039.0,12825.0,83.4,America/Indiana/Indianapolis,zip,,,False
46544,41.61778,-86.13715,IN,Indiana,18141.0,31503.0,305.7,America/Indiana/Indianapolis,zip,,,False
46545,41.69376,-86.14602,IN,Indiana,18141.0,26448.0,557.4,America/Indiana/Indianapolis,zip,,,True
46550,41.44701,-86.00028,IN,Indiana,18039.0,12158.0,65.5,America/Indiana/Indianapolis,zip,,,True
46555,41.32858,-85.68833,IN,Indiana,18085.0,2278.0,87.1,America/Indiana/Indianapolis,zip,,,False
46556,41.70198,-86.24513,IN,Indiana,18141.0,8030.0,1882.7,America/Indiana/Indianapolis,zip,,,False
46561,41.66683,-86.07599,IN,Indiana,18141.0,14500.0,412.7,America/Indiana/Indianapolis,zip,,,False
46563,41.35541,-86.32612,IN,Indiana,18099.0,23677.0,59.7,America/Indiana/Indianapolis,zip,,,False
46565,41.69285,-85.5831,IN,Indiana,18087.0,8645.0,52.8,America/Indiana/Indianapolis,zip,,,False
46567,41.41473,-85.73044,IN,Indiana,18085.0,9596.0,64.7,America/Indiana/Indianapolis,zip,,,True
46571,41.56795,-85.54667,IN,Indiana,18087.0,6071.0,52.1,America/Indiana/Indianapolis,zip,,,False
46580,41.20884,-85.87212,IN,Indiana,18085.0,22083.0,119.9,America/Indiana/Indianapolis,zip,,,False
46582,41.28323,-85.85235,IN,Indiana,18085.0,14470.0,96.9,America/Indiana/Indianapolis,zip,,,False
46590,41.21612,-85.80862,IN,Indiana,18085.0,5059.0,701.5,America/Indiana/Indianapolis,zip,,,True
